BP_LOC_ID,LATITUDE,LONGITUDE,COUNT_ID,MUNICIPALITY,FACILITY_NAME,CNT_LOC_DESCRIPTION,STREET_1,STREET_2,STREET_3,STREET_4,STREET_5,STREET_6,CNT_DESCRIPTION,TEMPERATURE,SKY,FACILITY_TYPE,COUNT_TYPE,FROM_ST_NAME,FROM_ST_DIR,TO_ST_NAME,TO_ST_DIR,COUNT_DATE,COUNT_DOW,CNT_0630,CNT_0645,CNT_0700,CNT_0715,CNT_0730,CNT_0745,CNT_0800,CNT_0815,CNT_0830,CNT_0845,CNT_0900,CNT_0915,CNT_0930,CNT_0945,CNT_1000,CNT_1015,CNT_1030,CNT_1045,CNT_1100,CNT_1115,CNT_1130,CNT_1145,CNT_1200,CNT_1215,CNT_1230,CNT_1245,CNT_1300,CNT_1315,CNT_1330,CNT_1345,CNT_1400,CNT_1415,CNT_1430,CNT_1445,CNT_1500,CNT_1515,CNT_1530,CNT_1545,CNT_1600,CNT_1615,CNT_1630,CNT_1645,CNT_1700,CNT_1715,CNT_1730,CNT_1745,CNT_1800,CNT_1815,CNT_1830,CNT_1845,CNT_1900,CNT_1915,CNT_1930,CNT_1945,CNT_2000,CNT_2015,CNT_2030,CNT_2045,CNT_TOTAL
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,SB,Mass Ave,SB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,11,19,14,15,10,8,,,,,,,,,,,100
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,illegal,67,-99,Street Intersection,B,Mass Ave,SB,Newbury St.,EB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,2,0,0,3,,,,,,,,,,,8
10471,42.34811881,-71.088141,8057,Boston,,NEWBURY ST & MASSACHUSETTS AVE,Newbury St.,Mass Ave.,,,,,,67,-99,Street Intersection,B,Mass Ave,SB,Newbury St.,WB,5/21/1981,Th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,,,,,,,,,,,3
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,EB,Esplanade,EB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,43,49,51,,,,,,,,,,,,,,,,,,,,,,,185
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,EB,Harvard Br.,NB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,3
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,EB,Mass Ave,SB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,8
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Harvard Br.,SB,Esplanade,WB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Harvard Br.,SB,Esplanade,EB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,4,,,,,,,,,,,,,,,,,,,,,,,13
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Harvard Br.,SB,Mass Ave,SB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,22,13,,,,,,,,,,,,,,,,,,,,,,,62
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Mass Ave,NB,Harvard Br.,NB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,14,11,,,,,,,,,,,,,,,,,,,,,,,47
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Mass Ave,NB,Esplanade,WB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,,,,,,,,,,,,,,,,,,,,,,,8
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Mass Ave,NB,Esplanade,EB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,9,4,,,,,,,,,,,,,,,,,,,,,,,39
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,WB,Harvard Br.,NB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,4,7,,,,,,,,,,,,,,,,,,,,,,,23
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,WB,Mass Ave,SB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,6,,,,,,,,,,,,,,,,,,,,,,,15
20110,42.35205366,-71.09007441,8061,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Harvard Br. ,Mass Ave.,Esplanade,,,,Memorial Day,78,-99,Trail Intersection,B,Esplanade,WB,Esplanade,WB,5/25/1981,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,70,79,70,,,,,,,,,,,,,,,,,,,,,,,272
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Esplanade,EB,Esplanade,EB,8/6/1981,Th,,,,,,,4,7,12,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Esplanade,EB,Overpass,,8/6/1981,Th,,,,,,,12,22,14,13,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Overpass,,Esplanade,WB,8/6/1981,Th,,,,,,,3,4,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Longfellow Br.,SB,Longfellow Br.,SB,8/6/1981,Th,,,,,,,26,31,39,30,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Longfellow Br.,NB,Longfellow Br.,NB,8/6/1981,Th,,,,,,,4,8,1,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Overpass,,Esplanade,EB,8/6/1981,Th,,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Esplanade,WB,Overpass,,8/6/1981,Th,,,,,,,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20106,42.36123699,-71.07286809,8062,Boston,Longfellow Br.,LONGFELLOW BRIDGE / ESPLANADE ,Esplanade,Longfellow Br. ,,,,,,68,2,Trail Intersection,B,Esplanade,WB,Esplanade,WB,8/6/1981,Th,,,,,,,4,2,9,8,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,BU Br.,SB,Comm Ave,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,5,3,4,2,5,1,2,3,,,,,,,,,,,,33
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,BU Br.,SB,Essex St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,7,3,6,5,11,6,8,,,,,,,,,,,,61
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,BU Br.,SB,Comm Ave,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,3,1,0,4,5,5,6,6,,,,,,,,,,,,37
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,WB,BU Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,14,17,13,9,24,14,20,10,9,,,,,,,,,,,,158
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,WB,Comm Ave,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,25,18,36,35,24,23,40,13,28,,,,,,,,,,,,282
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,WB,Essex St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,0,2,3,1,5,5,8,8,,,,,,,,,,,,42
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,EB,BU Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,7,0,5,6,4,3,4,,,,,,,,,,,,44
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,EB,Comm Ave,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,19,11,12,8,10,3,4,6,4,,,,,,,,,,,,92
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Comm. Ave,EB,Essex St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,3
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Essex St.,NB,Comm Ave,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,0,1,0,1,0,,,,,,,,,,,,6
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Essex St.,NB,Comm Ave,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,0,0,0,0,1,0,,,,,,,,,,,,5
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Essex St.,NB,BU Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,1,1,1,4,4,4,2,6,,,,,,,,,,,,34
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Esplanade,WB,Esplanade,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,11,9,22,16,22,26,24,33,33,24,,,,,,,,,,,,243
20014,42.35064521,-71.11091931,8063,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,60,2,Street Intersection,B,Esplanade,EB,Esplanade,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,6,4,7,12,7,17,4,1,4,,,,,,,,,,,,79
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Charles St.,EB,Longfellow Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,14,10,6,6,7,,,,,,,,,,,,48
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Charles St.,EB,Charles St.,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,4,3,4,2,,,,,,,,,,,,22
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Charles St.,EB,Cambridge St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,5,2,2,1,,,,,,,,,,,,13
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,illegal,60,2,Street Intersection,B,Longfellow Br.,SB,Charles St.,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,0,,,,,,,,,,,,12
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Longfellow Br.,SB,Cambridge St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,8,19,3,5,5,,,,,,,,,,,,53
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Longfellow Br.,SB,Charles St.,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,,,,,,,,,,,2
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,illegal,60,2,Street Intersection,B,Cambridge St.,NB,Charles St.,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,24,19,7,10,8,,,,,,,,,,,,79
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Cambridge St.,NB,Longfellow Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,32,37,21,16,9,,,,,,,,,,,,139
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,,60,2,Street Intersection,B,Cambridge St.,NB,Charles St.,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3,,,,,,,,,,,,5
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,illegal,60,2,Street Intersection,B,Charles St.,WB,Cambridge St.,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,,,,,,,,,,,,3
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,illegal,60,2,Street Intersection,B,Charles St.,WB,Charles St.,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,2,1,0,,,,,,,,,,,,9
20095,42.36090758,-71.07078134,8064,Boston,Charles Circle,CHARLES CIRCLE - LONGFELLOW BRIDGE / CAMBRIDGE ST / CHARLES ST,Longfellow Br. ,Cambridge St.,Charles St.,,,,illegal,60,2,Street Intersection,B,Charles St.,WB,Longfellow Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,3,1,,,,,,,,,,,,9
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Harvard Br.,SB,Mass Ave,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11,18,8,14,14,7,,,,,,,,,,,,,93
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Harvard Br.,SB,Esplanade,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,6,2,1,4,1,,,,,,,,,,,,,21
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Harvard Br.,SB,Esplanade,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,1,2,3,1,,,,,,,,,,,,,11
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,WB,Harvard Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,18,6,3,5,2,,,,,,,,,,,,,40
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,WB,Esplanade,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,48,55,53,83,73,52,,,,,,,,,,,,,418
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,WB,Mass Ave,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,2,3,4,0,,,,,,,,,,,,,19
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,EB,Harvard Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,,,,,,,,,,,,,3
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,EB,Esplanade,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,16,16,28,13,17,11,,,,,,,,,,,,,124
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Esplanade,EB,Mass Ave,SB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,,,,,,,,,,,,,3
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Mass Ave,NB,Esplanade,WB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,0,1,,,,,,,,,,,,,8
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Mass Ave,NB,Esplanade,EB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,4,4,2,1,,,,,,,,,,,,,30
20110,42.35205366,-71.09007441,8065,Boston,Harvard Br.,HARVARD BRIDGE (BOSTON SIDE) & DR. P. D. WHITE PATH,Esplanade,Harvard Br.,Mass Ave.,,,,,60,2,Trail Intersection,B,Mass Ave,NB,Harvard Br.,NB,4/16/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,22,31,19,17,26,,,,,,,,,,,,,160
20014,42.35064521,-71.11091931,8069,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,55,1,Street Intersection,B,BU Br.,SB,Comm Ave,EB,4/23/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,5,5,2,5,4,2,3,1,,,,,,,,,,,,31
20014,42.35064521,-71.11091931,8069,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,55,1,Street Intersection,B,BU Br.,SB,Essex St.,SB,4/23/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,0,5,3,6,7,5,8,9,,,,,,,,,,,,51
20014,42.35064521,-71.11091931,8069,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,55,1,Street Intersection,B,BU Br.,SB,Comm Ave,WB,4/23/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,3,8,9,1,6,5,3,,,,,,,,,,,,40
20014,42.35064521,-71.11091931,8069,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,55,1,Street Intersection,B,Comm. Ave,WB,BU Br.,NB,4/23/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,10,16,11,14,17,14,10,6,15,,,,,,,,,,,,134
20014,42.35064521,-71.11091931,8069,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,55,1,Street Intersection,B,Comm. Ave,WB,Comm Ave,WB,4/23/1982,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,20,23,28,25,23,22,24,13,27,,,,,,,,,,,,250
